,0
9633,CKM
9634,LLGL1
9635,NOM1
9636,PRPSAP1
9637,PMEL
9638,TSEN2
9639,KLHL40
9640,BTN3A2
9641,DAZAP1
9642,HIC1
9643,MGAT4B
9644,KPNA4
9645,KCNIP2
9646,PIH1D1
9647,TREM1
9648,ENPP2
9649,NEUROD1
9650,FOXRED2
9651,DIO3
9652,SEC62
9653,SEMA3G
9654,PDE8B
9655,NIPA2
9656,POLL
9657,OGG1
9658,CES2
9659,ALS2CL
9660,DYSF
9661,PPP1R3F
9662,AASDH
9663,CTHRC1
9664,SAG
9665,AKAP10
9666,ENSA
9667,LHX2
9668,ANXA6
9669,MYT1
9670,KAL1
9671,PABPC5
9672,KCNJ11
9673,TYRP1
9674,SYTL4
9675,LGALS9
9676,RAD51D
9677,SPRY3
9678,DNAJC1
9679,ETV5
9680,OTUD5
9681,ARPP19
9682,TSPAN7
9683,SLC7A6
9684,PRAC1
9685,PANK1
9686,S100A9
9687,TTC5
9688,CHAF1B
9689,DRAP1
9690,TSEN15
9691,ECD
9692,PAWR
9693,AMICA1
9694,CTRL
9695,HEPH
9696,RYR3
9697,TXNL1
9698,ITGAE
9699,ZMPSTE24
9700,PAN2
9701,POMK
9702,FAM103A1
9703,LILRB5
9704,TBC1D17
9705,NKX3-2
9706,SH2B3
9707,CLEC1B
9708,ETFDH
9709,GPN1
9710,SEPT3
9711,PTPN23
9712,RGS2
9713,PDE10A
9714,SPINK2
9715,DDX3X
9716,NCS1
9717,PLTP
9718,DPP4
9719,PSG8
9720,PPP1R12C
9721,LILRB4
9722,PMP22
9723,PROM1
9724,ACSL6
9725,CDC42EP4
9726,AUH
9727,IGBP1
9728,BCL7B
9729,SEMA6D
9730,FGFBP1
9731,COLEC12
9732,EEA1
9733,TBC1D13
9734,MTAP
9735,FJX1
9736,CPB2
9737,DENND2D
9738,TNFRSF10C
9739,SELL
9740,MAPK8IP2
9741,HNF4A
9742,PANK2
9743,RNF125
9744,EIF4ENIF1
9745,KIAA1598
9746,DSEL
9747,TLN2
9748,DCT
9749,PTCD1
9750,TRPC4
9751,UBA2
9752,C14orf2
9753,PAAF1
9754,OPA1
9755,TSEN54
9756,MGAT5
9757,TACC1
9758,SYNGR2
9759,APOM
9760,IGLL1
9761,INTU
9762,NOXO1
9763,HPS5
9764,PAX9
9765,GDF9
9766,ERN1
9767,LILRA2
9768,DENND3
9769,LILRA5
9770,CBX5
9771,CHP1
9772,PRODH2
9773,C19orf52
9774,H2BFWT
9775,WT1
9776,ENSG00000111780
9777,MEPCE
9778,GSC
9779,CNPY3
9780,FOXG1
9781,ZNF462
9782,MTMR6
9783,ING4
9784,GNPTG
9785,ARMC4
9786,PANX2
9787,FGFBP2
9788,PDGFD
9789,SEC14L5
9790,AHSA1
9791,DENND5A
9792,GUF1
9793,BRSK2
9794,DDX60
9795,AMY2B
9796,SLC7A5
9797,BNIP3
9798,FGFBP3
9799,STXBP4
9800,AGMAT
9801,ELMO3
9802,TMEM17
9803,IL24
9804,ST5
9805,KLRC4
9806,PLA2G7
9807,SLMO1
9808,ZNF622
9809,EIF2AK4
9810,SBF2
9811,SLC25A17
9812,CRNN
9813,FAM46A
9814,PLAA
9815,PDE7A
9816,PDE6D
9817,PAN3
9818,RANBP3
9819,IL26
9820,UBE2L3
9821,CD160
9822,MYH7B
9823,FUZ
9824,TBX5
9825,RFK
9826,PPP1R3A
9827,VRK1
9828,DENND2C
9829,HPS3
9830,NEIL2
9831,NPDC1
9832,CERS2
9833,PDLIM4
9834,RAB11FIP2
9835,S100P
9836,VPS33B
9837,PSG11
9838,DENND2A
9839,BCL2L2
9840,LIPT2
9841,NEU3
9842,SPRY4
9843,ST3GAL5
9844,HARS2
9845,HSPBP1
9846,GRXCR1
9847,LILRB1
9848,EIF2B5
9849,PRDM4
9850,PTCH2
9851,C17orf85
9852,SPATC1
9853,MOK
9854,EIF2B4
9855,APOC4
9856,SCGB2A2
9857,FOXA2
9858,PEX11G
9859,ABLIM1
9860,H2BFM
9861,NCOA4
9862,IPO9
9863,PNISR
9864,SOX17
9865,GATA5
9866,SELP
9867,TRIM56
9868,NAGLU
9869,PPME1
9870,OTULIN
9871,DNAJB4
9872,USP5
9873,SH3GLB1
9874,ATPAF1
9875,ATXN2
9876,VGLL1
9877,WWOX
9878,MTMR9
9879,ABCB11
9880,MAN2B2
9881,DPF1
9882,MPP2
9883,CHTF8
9884,DENND5B
9885,LILRA4
9886,SBF1
9887,CAMKK1
9888,PAFAH1B2
9889,LACE1
9890,MDK
9891,EIF2B1
9892,SLC7A10
9893,PPFIBP1
9894,VANGL1
9895,RTN3
9896,PSG2
9897,ANKK1
9898,C7orf26
9899,SYTL1
9900,PPP1R7
9901,ATG10
9902,BLOC1S5
9903,ENSG00000196689
9904,FA2H
9905,FMNL2
9906,LGALS3
9907,KIR3DL2
9908,DENND6B
9909,RAD21L1
9910,PSG9
9911,FAM90A1
9912,MYOCD
9913,SCO2
9914,KCNC1
9915,IDS
9916,WDR11
9917,AMY2A
9918,CERS4
9919,ENSG00000267618
9920,KLF5
9921,NIPA1
9922,RINL
9923,FLAD1
9924,MMP19
9925,BRSK1
9926,SOAT1
9927,CERS6
9928,DAZL
9929,PTPRE
9930,SEPHS2
9931,MTMR14
9932,PNPO
9933,LRPAP1
9934,MMP15
9935,C4BPB
9936,USP46
9937,EIF5A2
9938,ASCL1
9939,BCKDK
9940,ALKBH2
9941,TRIM72
9942,SETD2
9943,MTMR3
9944,CERS3
9945,DONSON
9946,CRABP2
9947,PLA2G1B
9948,KLK13
9949,TNFSF8
9950,FAHD1
9951,EFTUD1
9952,PRAC2
9953,LRWD1
9954,PSG7
9955,PSG5
9956,LDB2
9957,KIR3DL1
9958,CNGB3
9959,HNMT
9960,CGI-74
9961,FMO2
9962,ST8SIA2
9963,JOSD2
9964,KCNV1
9965,NOX4
9966,PSG6
9967,SSBP2
9968,H1FOO
9969,GLRX2
9970,CTRB1
9971,SLC6A4
9972,SCRIB
9973,PPP6R1
9974,TSLP
9975,GLRA2
9976,IFNA1
9977,KCNV2
9978,NBR1
9979,PTPN9
9980,ISYNA1
9981,LRRTM2
9982,ETV6
9983,SERP1
9984,RPGR
9985,RNF144A
9986,HTRA2
9987,CSDE1
9988,SLC7A8
9989,CHD5
9990,UCHL1
9991,MINK1
9992,MSMP
9993,CPT1B
9994,H1FX
9995,EIF2S3L
9996,GRIN3A
9997,NDP
9998,KCNA2
9999,KCTD19
10000,EIF2B2
10001,HFE
10002,MLANA
10003,ACMSD
10004,GJD2
10005,AMDHD1
10006,RPUSD4
10007,OSBP
10008,FAM126A
10009,SLAMF7
10010,BCAP31
10011,AMHR2
10012,UNC13A
10013,RGS21
10014,FOXL2
10015,PSG1
10016,GSTP1
10017,TSEN34
10018,ACAP1
10019,ENSG00000259112
10020,ABCB1
10021,BTLA
10022,SIGMAR1
10023,PSTK
10024,ENSG00000272617
10025,EIF4E1B
10026,SERPINB2
10027,MAP3K12
10028,SPAST
10029,C9orf41
10030,FAM21A
10031,MOG
10032,SLC40A1
10033,EIF2B3
10034,DIS3L2
10035,RASGRP3
10036,NACA2
10037,HPS6
10038,HNRNPDL
10039,NKX6-1
10040,CPLX2
10041,PPM1L
10042,TNFSF15
10043,MYO18B
10044,IPO7
10045,RGS20
10046,BAG6
10047,PPP4R1
10048,AICDA
10049,PAFAH1B3
10050,CADM1
10051,TGIF2
10052,CLPX
10053,BLVRA
10054,CEP170
10055,SFR1
10056,TXNIP
10057,TJAP1
10058,DPH7
10059,LRRC47
10060,BRWD1
10061,LMOD3
10062,TGM5
10063,CNGA3
10064,MLXIP
10065,BATF3
10066,LSP1
10067,NEIL1
10068,NAGA
10069,ATG4C
10070,OTUD3
10071,DDIT4L
10072,PDE8A
10073,ATG2B
10074,PAPSS2
10075,CMTR1
10076,SLC2A2
10077,ENSG00000026036
10078,DYX1C1
10079,TRUB2
10080,DOPEY1
10081,POGZ
10082,ISPD
10083,KCTD1
10084,CAPN7
10085,MGAT4D
10086,FAAH
10087,PTPN18
10088,FMO4
10089,MAGI2
10090,SFRP5
10091,PIR
10092,CHDH
10093,NDN
10094,SNTB1
10095,RAET1E
10096,GLRA3
10097,PFN4
10098,SWI5
10099,FBXO45
10100,ARL16
10101,ZNF76
10102,ARL14EP
10103,CTIF
10104,SMEK1
10105,NXF2B
10106,NKIRAS1
10107,NONO
10108,TBPL1
10109,INSM1
10110,MIEF2
10111,HIPK1
10112,PAX3
10113,HSPB2
10114,B3GALT4
10115,PPP1R11
10116,PRELID1
10117,PPFIBP2
10118,PBX3
10119,PUS1
10120,MIOX
10121,CELA3B
10122,LARGE
10123,GSTO1
10124,CD6
10125,TONSL
10126,CBFA2T2
10127,ANKRD27
10128,CPEB1
10129,AIP
10130,IFI16
10131,GPNMB
10132,FMO1
10133,UCN
10134,NPR2
10135,CLEC6A
10136,UBR5
10137,RELL2
10138,KCNE2
10139,UAP1
10140,PTPN21
10141,SNAP47
10142,SQRDL
10143,SYT10
10144,ITFG2
10145,MGAT4C
10146,C9orf114
10147,PTPLAD1
10148,IRS4
10149,INVS
10150,NR2C1
10151,KL
10152,RGS14
10153,EDEM3
10154,ADO
10155,UNG
10156,TAOK2
10157,UNC5D
10158,MLYCD
10159,MICA
10160,LMNB2
10161,UFC1
10162,FAM175B
10163,TXNDC17
10164,SEMA6C
10165,BOD1
10166,UHRF2
10167,BOC
10168,ARL13B
10169,IL11RA
10170,WDR62
10171,NXT2
10172,HOXA9
10173,RSU1
10174,IDNK
10175,GIF
10176,FLCN
10177,PTCRA
10178,HEXIM2
10179,USP45
10180,SERPINB13
10181,RGS16
10182,ARHGEF28
10183,PDE7B
10184,THBD
10185,PPP1R2
10186,SATB1
10187,MAEA
10188,STIM2
10189,DEFB103B
10190,SLC8A2
10191,ELF2
10192,DAPK2
10193,IFNL2
10194,RUFY1
10195,BMF
10196,NGFRAP1
10197,SLC7A11
10198,STMN4
10199,DUSP3
10200,EIF1B
10201,GLRX
10202,DNAAF1
10203,MAN1B1
10204,SNTB2
10205,SUMO4
10206,GDF11
10207,PEX5L
10208,NOX3
10209,SETMAR
10210,CD5
10211,RORC
10212,SLC9A3
10213,TGIF2LX
10214,KCNMB3
10215,GXYLT2
10216,GSTA4
10217,DEFB103A
10218,HPDL
10219,TNN
10220,RBM39
10221,ENSG00000256500
10222,CNTN6
10223,TSR2
10224,CAMK1
10225,KCNF1
10226,SLC7A7
10227,TRPV2
10228,GULP1
10229,ACY1
10230,PAQR5
10231,AHSA2
10232,CLEC4E
10233,ARNT2
10234,DOCK3
10235,NPPB
10236,ENSG00000160200
10237,CPE
10238,PHLPP1
10239,PNLIPRP1
10240,TTLL12
10241,MRVI1
10242,MYO1A
10243,SOX4
10244,GYLTL1B
10245,IGSF5
10246,STK38
10247,HAGH
10248,KATNAL1
10249,CD69
10250,SP7
10251,SEMG1
10252,LRRC4B
10253,KPTN
10254,SENP6
10255,RGS10
10256,HYAL1
10257,RNF216
10258,DUSP7
10259,HYAL4
10260,JDP2
10261,TAOK3
10262,AP3M2
10263,KIF5C
10264,YOD1
10265,PIGG
10266,WDR4
10267,KCNH1
10268,MICB
10269,TUBA3C
10270,KIR2DL4
10271,CERS5
10272,SEPSECS
10273,TNFRSF18
10274,PTP4A2
10275,KCNJ8
10276,ERO1L
10277,FGF8
10278,APBA3
10279,LYPLA1
10280,SALL1
10281,DUSP10
10282,ZNHIT1
10283,HIBCH
10284,CCS
10285,SPATA13
10286,PPP2R2C
10287,CRLF2
10288,CTRC
10289,CKMT2
10290,LDB3
10291,GLO1
10292,ONECUT2
10293,ZAR1
10294,IL11
10295,MCUR1
10296,PGAM5
10297,SAMD8
10298,VKORC1
10299,PTGFRN
10300,HEXIM1
10301,ENSG00000264813
10302,CAV2
10303,MSRB2
10304,FMNL3
10305,ZNF131
10306,MTTP
10307,AURKC
10308,GCHFR
10309,FBXO43
10310,ICOS
10311,ENSG00000258643
10312,SLC12A1
10313,SLC35A1
10314,TMC8
10315,PARG
10316,VKORC1L1
10317,C12orf66
10318,MAD2L1BP
10319,TBC1D15
10320,PDCL3
10321,SLX1A
10322,NME8
10323,GDA
10324,PPP1R8
10325,AP3B2
10326,STXBP2
10327,CLK1
10328,GDF5
10329,CHD7
10330,C18orf8
10331,PLB1
10332,JOSD1
10333,FMO3
10334,CAMLG
10335,JADE2
10336,NAA60
10337,FAT4
10338,RUFY3
10339,LIMA1
10340,BRD4
10341,KCNH5
10342,RNF165
10343,SOX13
10344,PTN
10345,ZER1
10346,KAT6B
10347,CYP2R1
10348,SENP2
10349,MMP11
10350,SOAT2
10351,DNAJC10
10352,STAMBPL1
10353,MPND
10354,ABCC9
10355,SHCBP1
10356,CCT8L2
10357,MYLK3
10358,B3GALNT2
10359,PAPPA2
10360,PTPN7
10361,KCNH4
10362,ICAM2
10363,FMN1
10364,KIF7
10365,PMS1
10366,KPNA3
10367,NCR2
10368,RASD1
10369,CFL2
10370,SS18L1
10371,DAAM2
10372,TXLNA
10373,TDRD6
10374,LBR
10375,DENND4A
10376,KCNA7
10377,ANGPTL3
10378,FOSL2
10379,MAL
10380,KCNH7
10381,KCNQ4
10382,CALB1
10383,MYOF
10384,KCNG1
10385,OLIG2
10386,NR4A2
10387,NAT8
10388,RFXAP
10389,DENND4C
10390,PSTPIP2
10391,INSIG1
10392,MEP1A
10393,PRF1
10394,PCSK5
10395,PDCD4
10396,TSPO
10397,TNFRSF4
10398,SMEK2
10399,COIL
10400,THEM4
10401,ECI2
10402,HNF1B
10403,LSR
10404,ACIN1
10405,MMP16
10406,MLKL
10407,CD7
10408,CARKD
10409,TP53AIP1
10410,SATB2
10411,RAD54L
10412,DOT1L
10413,BCAR3
10414,EGLN2
10415,ACOT7
10416,KANK1
10417,FHR2
10418,PVRL4
10419,XPO7
10420,PEX11B
10421,PITPNA
10422,TDG
10423,AP3D1
10424,PARVG
10425,INSRR
10426,USP24
10427,DHX58
10428,PRDX4
10429,TNFSF9
10430,RGPD2
10431,MTMR8
10432,KCTD15
10433,TTC12
10434,KCNC4
10435,MTMR4
10436,CCDC93
10437,ATPIF1
10438,HCCS
10439,KCNJ1
10440,MYO1F
10441,AMOT
10442,SYP
10443,NR0B1
10444,FBXO47
10445,FNDC5
10446,MPDZ
10447,TSPAN12
10448,CCL3L3
10449,CAPN15
10450,MFNG
10451,SHC4
10452,VRK3
10453,RGS4
10454,CAPN3
10455,MFF
10456,ZFYVE28
10457,ACN9
10458,TDP1
10459,NSFL1C
10460,CYP24A1
10461,HELLS
10462,PSTPIP1
10463,CD1C
10464,NAIF1
10465,C14orf1
10466,FABP2
10467,KCNG3
10468,ACTR6
10469,ENGASE
10470,POFUT1
10471,MYO3B
10472,WDR63
10473,NANOS2
10474,IRX1
10475,VAX1
10476,SLC12A9
10477,FLNC
10478,NLRC5
10479,CES5A
10480,DNAH9
10481,PLK2
10482,TNFSF4
10483,BEX1
10484,ACYP2
10485,EDIL3
10486,CDC14A
10487,KCNE4
10488,GALK1
10489,MRC1
10490,NEU2
10491,PTPMT1
10492,EVI5
10493,CKMT1B
10494,U2AFBP
10495,CSE1L
10496,PSAT1
10497,BRMS1L
10498,GDPD1
10499,ITGB1BP1
10500,SLC22A14
10501,PUS7
10502,IL22RA2
10503,SOCS4
10504,C7orf49
10505,KLK14
10506,KLK12
10507,PTPLB
10508,POGLUT1
10509,IPP
10510,TNR
10511,FAM109A
10512,IFNL3
10513,TBC1D25
10514,SNAI3
10515,EHD3
10516,SLC27A5
10517,IL19
10518,CMSS1
10519,YTHDF2
10520,ERCC6
10521,TBC1D10A
10522,SLC33A1
10523,KDM2B
10524,CRABP1
10525,INSIG2
10526,RFNG
10527,IL18BP
10528,CNTLN
10529,KCNH3
10530,PTPN5
10531,ACE
10532,CRTC1
10533,PIAS2
10534,ZNF207
10535,LRFN3
10536,CCNYL1
10537,FGF17
10538,UNC93B1
10539,HHIP
10540,KCNG4
10541,ACYP1
10542,OTUD7A
10543,KCNC3
10544,NRBF2
10545,HCLS1
10546,KCNA4
10547,MOCOS
10548,ELAVL3
10549,LUC7L3
10550,JADE1
10551,DEFB4A
10552,KDM5B
10553,MTMR7
10554,GJC1
10555,SBDS
10556,ATXN3L
10557,SCFD2
10558,GFI1
10559,LFNG
10560,CCL22
10561,FMO5
10562,CCDC132
10563,ACSM4
10564,KCNE1
10565,ENSG00000279392
10566,ST14
10567,STEAP3
10568,LSM14A
10569,AZI2
10570,APBB2
10571,KCNA5
10572,OMA1
10573,PPP1R14B
10574,RPAP3
10575,OSBPL5
10576,GUCA2B
10577,WDR20
10578,TFPI
10579,ICAM3
10580,KCNS2
10581,ALDH5A1
10582,ATRX
10583,CCDC6
10584,PRICKLE2
10585,IZUMO1
10586,ACSM1
10587,GNLY
10588,TNFRSF17
10589,CCL8
10590,RGS22
10591,IL31RA
10592,NKIRAS2
10593,PRPSAP2
10594,MSRB3
10595,MAP3K9
10596,ENSG00000273637
10597,NOSTRIN
10598,TBC1D14
10599,FXR2
10600,PNLIPRP3
10601,PGA4
10602,TRPA1
10603,DNAAF3
10604,MMS22L
10605,EIF4EBP3
10606,USP37
10607,EPCAM
10608,ARFIP2
10609,CLGN
10610,NR1I2
10611,KCNA3
10612,C19orf80
10613,PPAPDC2
10614,TFR2
10615,USP25
10616,AHNAK
10617,ELAVL4
10618,RAG1
10619,PRDX3
10620,KCNA1
10621,TNFRSF9
10622,RGS13
10623,GC
10624,DISP2
10625,TSN
10626,PGA3
10627,ETV7
10628,S100PBP
10629,TMEM258
10630,MADCAM1
10631,DHODH
10632,LRRC16A
10633,LYAR
10634,PTPRZ1
10635,EPB42
10636,IPO13
10637,TXNDC16
10638,AMN
10639,ATG2A
10640,RELT
10641,RGS8
10642,CPN1
10643,MSRB1
10644,SEMA4F
10645,KCNS1
10646,GPN3
10647,ACSM6
10648,RFWD3
10649,IL31
10650,LPGAT1
10651,CD1A
10652,CYB5B
10653,MYOZ2
10654,LARP7
10655,LRCH1
10656,SLC12A2
10657,GAP43
10658,EML1
10659,ASGR2
10660,NUPL1
10661,FAM8A1
10662,PPM1D
10663,DACH1
10664,DMBT1
10665,ROBO3
10666,RPP25L
10667,CAPN14
10668,LGI4
10669,MBD1
10670,LIPG
10671,SKAP2
10672,SDHAF2
10673,CASQ2
10674,CD226
10675,BUB1B-PAK6
10676,CD1D
10677,ATP7B
10678,MME
10679,TNXB
10680,PTPRO
10681,LYRM5
10682,PARP4
10683,MPG
10684,ASIC2
10685,CMTR2
10686,CAPRIN1
10687,CCL17
10688,SIX1
10689,RWDD3
10690,ULK3
10691,CTC1
10692,HIF1AN
10693,GDPD3
10694,RFX7
10695,TG
10696,TBKBP1
10697,ZCCHC8
10698,CAPN5
10699,CAPN11
10700,LGI3
10701,MYO5B
10702,PTPN4
10703,CADM3
10704,TMED4
10705,CBLC
10706,TRIP11
10707,CFDP1
10708,ESRRG
10709,LRRTM1
10710,SIGIRR
10711,TEN1
10712,KCNE1L
10713,KLK1
10714,STRA6
10715,IDI2
10716,APOBR
10717,CTRB2
10718,SCUBE2
10719,TOP3B
10720,ATG16L2
10721,CD180
10722,ENSG00000255730
10723,CAPN13
10724,FGF21
10725,FCAMR
10726,FGF12
10727,SLITRK2
10728,VPREB3
10729,FAM134B
10730,RPAP1
10731,CSN3
10732,TSNAX
10733,RASGRP4
10734,GID4
10735,TRMT10C
10736,TMEM5
10737,CNTNAP2
10738,DHPS
10739,IL34
10740,RNF113A
10741,ASIP
10742,GRK4
10743,C16orf62
10744,CPT1C
10745,AHRR
10746,PAPD5
10747,TWF2
10748,MAPRE3
10749,USP19
10750,CAPN6
10751,ENSG00000258947
10752,PGM5
10753,RNF169
10754,RALGPS2
10755,JADE3
10756,UBQLN4
10757,UROC1
10758,CD163
10759,CXADR
10760,ORAI3
10761,UNC119
10762,DZIP1
10763,CTNND2
10764,DENND4B
10765,RGPD8
10766,CAPN10
10767,RNF38
10768,CAPN8
10769,ZEB1
10770,RPH3A
10771,NR1I3
10772,CCL7
10773,CD207
10774,TREH
10775,SYT7
10776,APOA1BP
10777,MUTYH
10778,SASS6
10779,NRK
10780,KRTCAP2
10781,CD101
10782,DDX50
10783,SENP5
10784,MSTN
10785,SEC14L1
10786,PHOSPHO2
10787,CXXC5
10788,PTPLA
10789,YIPF4
10790,C5orf42
10791,MVP
10792,MEFV
10793,USP26
10794,NLRX1
10795,HBQ1
10796,FADS6
10797,HIGD1A
10798,LRRTM4
10799,CHGA
10800,FNIP1
10801,CDHR1
10802,TICRR
10803,S100A1
10804,CPN2
10805,POX2
10806,FKBPL
10807,SGSH
10808,ZNF385A
10809,RASGEF1A
10810,CES4A
10811,PMF1-BGLAP
10812,DSCR3
10813,MARCKS
10814,PPP1R13L
10815,DMGDH
10816,DPYS
10817,CDC14B
10818,LMF2
10819,ELOVL5
10820,IQCE
10821,FERMT2
10822,DEFA6
10823,STRC
10824,IPCEF1
10825,TBC1D7
10826,APC2
10827,MYLK2
10828,SOCS7
10829,PCSK6
10830,CR2
10831,BIK
10832,NEDD9
10833,PHLPP2
10834,ZFHX3
10835,KCNH8
10836,MAP2
10837,MKLN1
10838,ABCB7
10839,KCNA10
10840,UBXN2A
10841,CCDC97
10842,GXYLT1
10843,RND2
10844,ENSG00000275163
10845,RALGAPB
10846,MARC2
10847,SLC11A2
10848,CSN1S1
10849,REG3G
10850,NUFIP2
10851,PBDC1
10852,SARM1
10853,ASIC5
10854,TOPORS
10855,ERO1LB
10856,NXF5
10857,DDX26B
10858,SPAM1
10859,PTPRN2
10860,FOXD3
10861,DUS1L
10862,KCNB2
10863,SIRT4
10864,FGL1
10865,CLEC7A
10866,LIMS2
10867,RHBDF1
10868,NOL7
10869,RBFOX3
10870,IVNS1ABP
10871,ODAM
10872,LY86
10873,CALB2
10874,PDXP
10875,METAP2
10876,GRK7
10877,IRX5
10878,BCAS4
10879,SGTA
10880,PRDM6
10881,CRELD2
10882,STXBP5
10883,GJD4
10884,ERF
10885,PPP3R2
10886,DEFA1B
10887,ZBED1
10888,MRC2
10889,PTPRM
10890,CXXC4
10891,CILP
10892,BCL3
10893,SPOCK3
10894,DDX19A
10895,GZMH
10896,APLP1
10897,ELK4
10898,OPTC
10899,ALOX5AP
10900,TEX35
10901,PPT2
10902,CREB3L4
10903,LUZP2
10904,SIGLEC1
10905,RERE
10906,PBX2
10907,ICMT
10908,PRDM1
10909,MGST2
10910,RNF128
10911,UBL5
10912,BTAF1
10913,C6orf57
10914,TRIM40
10915,MYCN
10916,HPX
10917,RGL2
10918,CTAGE1
10919,DEC1
10920,DOCK9
10921,ATP8B1
10922,RGS12
10923,SLX1B
10924,SLMO2
10925,BOLA2
10926,PTPLAD2
10927,RALGAPA2
10928,ASIC3
10929,SLC10A1
10930,REG3A
10931,EFCAB7
10932,CCRN4L
10933,FKBP3
10934,MDFIC
10935,ST6GALNAC5
10936,PDGFC
10937,TIPRL
10938,TIGIT
10939,BIRC7
10940,NEUROG2
10941,NDRG2
10942,SCG5
10943,HEG1
10944,RNF11
10945,WDR5B
10946,CMTM8
10947,FAM91A1
10948,MARC1
10949,FOXRED1
10950,BRD9
10951,MAGEH1
10952,ST6GAL2
10953,RUNX1T1
10954,CLK4
10955,DUSP5
10956,STARD10
10957,RECQL4
10958,IQSEC1
10959,HYAL3
10960,ENSG00000142539
10961,SIPA1
10962,LTBP3
10963,TP53I3
10964,IL1RAPL2
10965,CCNL1
10966,TP53INP1
10967,LRP2BP
10968,GTF2I
10969,TRIL
10970,GSTA5
10971,SCAI
10972,SYT12
10973,PTF1A
10974,EIF4EBP2
10975,THAP1
10976,METAP1
10977,G3BP1
10978,CRB2
10979,CD1B
10980,RBM7
10981,TNS3
10982,DNAL1
10983,USP42
10984,CAPN12
10985,VAC14
10986,DXO
10987,CAMSAP3
10988,RAB11FIP1
10989,FTO
10990,CSF3R
10991,AZIN1
10992,GDF7
10993,ZNF687
10994,GLG1
10995,BIRC8
10996,FGF5
10997,PCLO
10998,FRMD6
10999,ECI1
11000,DHX35
11001,RASSF8
11002,WDR70
11003,NR2F2
11004,LMX1A
11005,TRPV3
11006,KATNBL1
11007,ITM2B
11008,EGR4
11009,BTN1A1
11010,SNCAIP
11011,CCDC59
11012,TNFRSF6B
11013,DSPP
11014,CREB5
11015,SLC30A10
11016,AUP1
11017,AJAP1
11018,PGA5
11019,ENSG00000248919
11020,MTMR12
11021,TLR9
11022,MTERF1
11023,SLC16A3
11024,DBP
11025,ICAM4
11026,RAG2
11027,TLR5
11028,AKAP4
11029,TRPV4
11030,ZCCHC7
11031,INSC
11032,MPDU1
11033,CPLX4
11034,SULT1A3
11035,RMND5B
11036,MBNL1
11037,LGALS8
11038,ZCCHC4
11039,ASGR1
11040,E2F7
11041,UNC45A
11042,PGP
11043,ACTR3C
11044,TRPM7
11045,FUT7
11046,TBX22
11047,GALK2
11048,UCN3
11049,SLC17A6
11050,HGFAC
11051,TFCP2
11052,EDEM1
11053,DTNA
11054,INHBE
11055,NDRG3
11056,DCPS
11057,MAFA
11058,PSMG3
11059,VGLL2
11060,HERPUD1
11061,KLHDC3
11062,CREB3L2
11063,PAX2
11064,CYP8B1
11065,PSMG1
11066,DDX19B
11067,HYPK
11068,ARMS2
11069,SEPN1
11070,GUCA2A
11071,DOCK6
11072,UBL7
11073,VSIG4
11074,MFHAS1
11075,STAP1
11076,MMP24
11077,ETV4
11078,PPP1R10
11079,MCC
11080,HRK
11081,DEF6
11082,FABP9
11083,MRAP
11084,NKX6-2
11085,MLPH
11086,HM13
11087,BACH1
11088,PARP14
11089,BATF
11090,LMF1
11091,GSTO2
11092,CIDEB
11093,WRB
11094,FAM57A
11095,GIG25
11096,CELA3A
11097,SLC17A8
11098,SLC5A1
11099,CNNM3
11100,SLITRK5
11101,SLC25A22
11102,HTR3B
11103,SERINC3
11104,SREK1
11105,CFAP36
11106,ZFYVE26
11107,UNC13C
11108,ILKAP
11109,NUAK1
11110,SGCZ
11111,NKAIN4
11112,CDC42BPA
11113,GPATCH1
11114,IZUMO3
11115,ASPG
11116,SYNRG
11117,C14orf159
11118,DOCK10
11119,ATOH7
11120,ATAD2
11121,LHX9
11122,SETD7
11123,BSN
11124,ICOSL
11125,AAMP
11126,NANOS1
11127,ADAM11
11128,DYRK1B
11129,NLRC3
11130,DCDC2
11131,C7orf55
11132,ZNHIT3
11133,CORO1A
11134,HPN
11135,DHX36
11136,HELB
11137,PERM1
11138,DCAF12
11139,SETD6
11140,POU4F2
11141,PRSS8
11142,RAPGEF6
11143,ZNF592
11144,MTMR1
11145,PCSK1
11146,SGCG
11147,EEF2K
11148,METTL20
11149,IGSF8
11150,MYBL1
11151,SCD5
11152,S100A13
11153,GOPC
11154,TBR1
11155,IZUMO4
11156,MYCBP2
11157,GPR180
11158,AQP3
11159,DLL3
11160,PLEKHM2
11161,HNRNPH3
11162,TNS4
11163,UGT2B7
11164,DOCK11
11165,SLC25A20
11166,CLSTN1
11167,VCPKMT
11168,G3BP2
11169,KLF15
11170,SHQ1
11171,KIAA0226
11172,CNTNAP1
11173,RASSF2
11174,RTFDC1
11175,ZIC3
11176,BCAS3
11177,NUDCD3
11178,CAMK1D
11179,ETV1
11180,GSTT2B
11181,LRRTM3
11182,ZNHIT6
11183,S100A6
11184,TGFB1I1
11185,UXS1
11186,LHX6
11187,CHST10
11188,SLC4A1
11189,PTPRR
11190,RABIF
11191,DTNB
11192,IZUMO2
11193,GABPB2
11194,ASPN
11195,C17orf80
11196,RGS5
11197,GLTSCR1
11198,PROZ
11199,TNK2
11200,SLC25A25
11201,NTHL1
11202,SLC19A1
11203,SLITRK3
11204,SLITRK4
11205,SLAMF1
11206,ACSM5
11207,HYI
11208,VGLL4
